Date,Open,Close,High,Low,Volume
2024-07-29,18064.49,18102.57,18211.34,17973.15,3869056923
2024-07-30,17829.7,17907.84,17914.97,17786.53,4474426908
2024-07-31,18010.14,18070.67,18161.81,17864.83,1826106280
2024-08-01,18119.72,18202.85,18281.48,18072.69,3840784249
2024-08-02,18396.26,18327.65,18465.94,18295.38,3973153135
2024-08-05,18435.99,18518.78,18651.43,18360.54,4452071709
2024-08-06,18811.77,18745.85,18844.3,18733.24,2353403425
2024-08-07,18829.68,18857.13,18863.51,18710.5,3217664314
2024-08-08,18713.7,18716.31,18749.72,18708.1,2397721310
2024-08-09,18676.45,18692.84,18726.31,18583.84,2151040526
2024-08-12,18559.77,18517.42,18607.83,18481.05,3991683044
2024-08-13,18439.27,18568.9,18783.3,18420.94,2383237210
2024-08-14,18398.35,18342.3,18520.57,18209.87,4478261715
2024-08-15,18612.02,18627.25,18684.33,18591.04,3010830113
2024-08-16,18564.53,18525.76,18625.32,18507.96,2799894008
2024-08-19,18429.42,18539.93,18560.97,18384.97,3702167805
2024-08-20,18833.68,19029.66,19148.59,18831.3,4234108994
2024-08-21,19209.29,19224.3,19420.71,19170.16,3159030511
2024-08-22,19122.16,19194.48,19287.02,19034.49,2124508390
2024-08-23,18756.23,18854.38,18871.08,18702.24,3979435657
2024-08-26,18916.66,18862.23,19000.87,18745.57,3901863700
2024-08-27,18891.87,18988.27,19164.94,18885.54,2995661189
2024-08-28,19235.31,19160.25,19278.31,19055.93,1980748344
2024-08-29,19424.03,19570.68,19656.76,19391.09,2890408208
2024-08-30,19286.88,19220.93,19364.69,19207.33,2203483120
2024-09-03,18983.41,18988.32,19083.09,18875.41,3566522170
2024-09-04,19072.78,19184.71,19220.1,19026.9,3176442620
2024-09-05,19392.48,19394.69,19492.09,19371.24,2351449537
2024-09-06,19381.02,19374.27,19386.04,19305.7,3157389481
2024-09-09,19026.3,18982.85,19093.38,18948.1,3740833407
2024-09-10,19159.68,19158.73,19173.42,19151.57,2769413769
2024-09-11,19406.1,19426.59,19456.97,19263.63,2295087284
2024-09-12,19496.13,19603.4,19648.65,19468.32,3001150342
2024-09-13,19238.46,19268.24,19495.87,19084.13,3403949816
2024-09-16,19743.71,19680.11,19752.19,19609.99,4034802447
2024-09-17,19586.25,19553.84,19700.12,19527.2,4069208611
2024-09-18,19364.82,19318.1,19416.47,19273.79,2643278715
2024-09-19,19620.17,19616.99,19743.18,19615.9,3339085652
2024-09-20,19768.76,19705.81,19915.41,19678.47,4462563215
2024-09-23,19639.2,19692.24,19777.84,19615.51,4262110631
2024-09-24,19854.19,19881.41,19912.78,19773.0,4071486055
2024-09-25,19581.84,19611.95,19739.08,19427.59,1970208470
2024-09-26,19766.01,19838.2,19853.95,19749.74,3622747945
2024-09-27,19784.19,19797.45,19812.98,19628.63,4165860983
2024-09-30,19591.38,19587.03,19607.79,19457.97,2889964735
2024-10-01,19667.01,19624.38,19699.63,19499.99,2050972769
2024-10-02,19815.1,19828.76,19902.16,19761.52,3414460149
2024-10-03,19391.83,19398.5,19470.02,19308.46,4054574325
2024-10-04,19548.16,19649.9,19659.88,19495.75,1939646273
2024-10-07,19962.24,19982.49,20093.42,19887.16,2877565664
2024-10-08,20464.72,20418.78,20482.37,20293.71,3834073006
2024-10-09,20377.89,20312.35,20405.14,20221.24,1887295727
2024-10-10,20273.68,20317.53,20391.51,20220.37,1837359638
2024-10-11,20246.82,20166.27,20304.79,20081.26,3021360507
2024-10-14,20307.12,20199.5,20328.45,20054.71,2527994834
2024-10-15,20417.05,20297.13,20494.52,20287.06,3728012620
2024-10-16,20005.6,20176.18,20188.35,19999.75,1988313893
2024-10-17,19725.55,19766.39,19910.46,19630.16,2138102506
2024-10-18,19673.73,19629.76,19797.29,19577.52,2620904367
2024-10-21,19449.49,19461.97,19563.44,19449.14,3765713150
2024-10-22,19402.91,19505.57,19640.94,19374.31,4455640473
2024-10-23,19857.6,19906.52,19920.79,19840.22,2874438591
2024-10-24,19615.81,19658.49,19707.22,19593.56,3534307565
2024-10-25,19868.21,19792.76,19934.34,19766.47,4466845872
2024-10-28,19683.55,19583.82,19710.22,19486.6,3982984397
2024-10-29,19687.26,19820.64,19927.07,19678.0,2140956723
2024-10-30,19999.2,19856.59,20019.16,19803.52,3264675907
2024-10-31,20044.7,19941.9,20127.52,19881.56,2235689387
2024-11-01,20200.03,20088.56,20229.73,19996.52,3441038337
2024-11-04,19923.11,19948.13,19954.61,19855.04,1977794442
2024-11-05,20033.08,19919.81,20048.48,19864.23,2845679536
2024-11-06,19257.42,19332.46,19347.27,19188.68,2019601662
2024-11-07,19417.53,19443.99,19504.11,19415.07,1855468236
2024-11-08,19349.81,19336.38,19353.29,19298.55,1851524319
2024-11-11,19791.92,19704.62,19863.8,19524.04,1841198075
2024-11-12,19833.01,19826.27,19868.67,19806.64,4056470041
2024-11-13,19583.47,19593.17,19657.1,19546.46,3930662736
2024-11-14,19260.43,19402.59,19529.75,19247.85,1843642358
2024-11-15,19169.76,19085.1,19208.29,19082.13,2877452635
2024-11-18,18992.04,19141.64,19171.53,18981.3,2108213711
2024-11-19,19027.71,19012.99,19175.18,19008.41,1841749888
2024-11-20,19208.04,19146.25,19211.12,19103.45,3731361379
2024-11-21,18801.34,18800.48,18967.71,18615.36,3692052117
2024-11-22,18899.19,18857.43,18924.92,18739.08,3422322410
2024-11-25,18850.18,18901.69,18953.43,18812.44,3948267267
2024-11-26,18861.16,18728.67,18865.44,18612.29,1873445970
2024-11-27,18435.56,18448.65,18476.02,18363.76,4160785480
2024-11-29,19075.16,19061.78,19094.18,18978.99,2053016481
2024-12-02,19098.83,18898.12,19100.04,18796.26,3326206268
2024-12-03,18698.71,18747.54,18855.56,18692.54,2465950518
2024-12-04,18680.37,18600.28,18756.24,18555.96,2912302307
2024-12-05,18721.27,18674.19,18764.49,18656.77,2832184152
2024-12-06,19164.03,19153.77,19235.04,19093.25,3509449009
2024-12-09,19501.09,19538.56,19617.89,19484.21,1839611824
2024-12-10,19592.58,19708.69,19822.17,19501.02,3044378002
2024-12-11,19631.2,19669.32,19922.57,19610.21,3830220731
2024-12-12,19692.54,19775.5,19805.09,19614.51,2598408828
2024-12-13,19834.57,19871.16,19936.99,19721.16,4220916394
2024-12-16,19140.92,19111.25,19292.41,19034.03,3788325132
2024-12-17,19070.74,19230.86,19348.72,19010.46,3618546850
2024-12-18,18831.55,18939.0,18968.33,18754.77,2528859340
2024-12-19,18743.7,18688.18,18833.44,18681.73,2039169718
2024-12-20,18934.14,19025.38,19159.41,18841.19,2361463458
2024-12-23,18757.46,18837.78,18852.62,18698.44,3586444281
2024-12-24,19293.21,19125.34,19329.9,18967.56,3725025777
2024-12-26,19125.25,19136.57,19248.45,19075.47,3683309310
2024-12-27,19601.4,19621.07,19631.39,19506.3,4292076711
2024-12-30,19565.1,19487.93,19585.38,19362.69,2340814909
2024-12-31,19134.6,19220.44,19234.13,19049.16,3420243830
2025-01-02,19670.15,19769.32,19799.14,19590.57,3751017332
2025-01-03,20117.54,20112.55,20212.68,20034.88,2078751450
2025-01-06,20178.61,20213.31,20286.66,20173.67,2896924338
2025-01-07,19890.07,19971.02,20030.37,19825.29,4442717621
2025-01-08,20003.23,20095.02,20120.24,19976.7,4252243308
2025-01-09,19950.12,19907.88,20034.82,19793.37,2903130451
2025-01-10,19973.02,19972.83,19978.68,19945.77,2722634924
2025-01-13,20437.05,20505.8,20690.94,20409.33,3564154260
2025-01-14,20373.96,20424.49,20487.52,20277.1,2489952941
2025-01-15,20668.76,20649.8,20746.19,20577.41,3248792357
2025-01-16,20698.57,20774.73,20953.12,20694.39,3391965847
2025-01-17,20828.63,20819.48,21002.08,20595.28,3300416511
2025-01-21,20541.87,20536.17,20636.08,20412.2,4403207806
2025-01-22,20953.59,20901.47,21018.19,20900.95,4123110619
2025-01-23,21176.92,21305.75,21409.42,21158.27,1831839365
2025-01-24,21463.27,21503.85,21593.58,21452.57,4470004537
2025-01-27,21705.6,21702.77,21754.74,21645.56,3680150117
2025-01-28,21901.36,21914.06,22025.73,21868.07,3382546551
2025-01-29,21423.18,21573.78,21716.89,21372.99,3939300171
2025-01-30,21937.4,21877.48,22061.32,21859.75,3573303790
2025-01-31,21618.41,21628.31,21674.46,21593.58,2817077600
2025-02-03,21785.47,21696.84,21802.29,21531.88,4415697538
2025-02-04,21834.21,21756.59,21867.12,21753.6,3440914751
2025-02-05,21020.16,21024.87,21027.86,20938.57,2465257888
2025-02-06,21018.46,21088.51,21126.71,21012.74,2031271230
2025-02-07,21083.27,21075.34,21199.86,20975.83,3328977557
2025-02-10,21172.54,21166.86,21321.16,21082.12,4449230200
2025-02-11,20762.13,20752.75,20810.76,20663.61,3318884535
2025-02-12,20344.47,20343.33,20457.58,20342.6,3869149202
2025-02-13,20674.79,20687.78,20723.4,20594.34,2744472668
2025-02-14,20466.82,20497.07,20540.04,20464.99,3718830660
2025-02-18,20766.63,20743.58,20917.57,20644.5,3503007843
2025-02-19,20929.82,20837.06,20969.03,20770.51,3129001095
2025-02-20,20537.59,20664.94,20924.35,20487.2,2081635896
2025-02-21,20429.91,20591.99,20667.78,20373.31,3684114374
2025-02-24,21377.57,21347.52,21384.86,21295.06,2421656586
2025-02-25,21100.69,21071.97,21198.05,20970.84,2074492839
2025-02-26,20732.88,20825.71,20867.89,20706.13,4237870879
2025-02-27,20787.3,20901.5,20904.76,20750.25,2996530638
2025-02-28,21177.01,21148.51,21260.86,21079.81,2144972326
2025-03-03,20483.7,20479.17,20600.63,20424.16,2064379427
2025-03-04,20351.93,20184.04,20358.92,20155.6,2135323681
2025-03-05,20502.11,20610.05,20719.74,20482.45,2552090878
2025-03-06,20813.44,20725.61,20828.49,20682.11,4186518946
2025-03-07,20498.64,20503.91,20545.93,20478.9,3829198371
2025-03-10,20671.42,20727.63,20806.69,20653.83,2385781338
2025-03-11,20543.57,20575.8,20700.65,20533.44,3007990969
2025-03-12,20387.77,20500.06,20572.74,20295.72,3948822841
2025-03-13,21326.49,21376.01,21505.91,21298.74,3811562282
2025-03-14,21504.71,21565.29,21675.76,21500.5,3816316291
2025-03-17,21987.75,21911.89,22072.19,21889.22,1897556708
2025-03-18,21536.65,21668.64,21779.68,21499.57,3865577311
2025-03-19,21429.43,21331.66,21430.62,21307.13,2201130991
2025-03-20,21140.4,21152.02,21263.08,20997.32,3043753111
2025-03-21,20543.04,20631.16,20865.59,20510.47,4285719086
2025-03-24,21287.14,21271.98,21464.29,21145.66,3466446532
2025-03-25,21288.76,21279.55,21385.07,21241.85,3169784962
2025-03-26,20911.19,20915.05,20921.05,20763.56,3128565950
2025-03-27,21166.62,21230.87,21289.99,21060.02,2912831985
2025-03-28,21139.31,21122.38,21188.63,20938.84,2994596782
2025-03-31,20934.43,21018.81,21057.36,20799.15,3250425552
2025-04-01,21952.37,21975.91,22147.73,21860.52,4145700340
2025-04-02,21584.5,21579.56,21810.73,21465.16,3126825476
2025-04-03,20889.31,20821.62,20893.09,20711.21,1990163248
2025-04-04,20881.23,20945.6,20989.69,20746.91,2882105625
2025-04-07,21235.01,21242.65,21248.83,21038.05,2140829897
2025-04-08,21543.69,21612.62,21801.55,21379.24,3088115673
2025-04-09,21475.57,21456.11,21554.64,21325.48,1944390612
2025-04-10,20829.2,20880.83,21102.44,20744.15,2387647392
2025-04-11,21224.57,21211.47,21289.97,21100.99,3969399880
2025-04-14,20944.4,20954.48,21131.38,20793.46,1903275406
2025-04-15,20842.27,20905.98,21064.86,20831.33,3357688007
2025-04-16,19878.81,19943.43,19953.92,19779.61,4027641403
2025-04-17,19275.19,19263.37,19340.41,19166.56,2497867231
2025-04-18,19377.58,19406.9,19552.15,19343.69,1859901508
2025-04-21,18932.95,18976.38,18990.87,18931.28,2540473344
2025-04-22,19032.23,18984.25,19043.01,18961.59,2980616583
2025-04-23,18381.54,18333.94,18447.31,18310.29,2493353000
2025-04-24,18685.64,18671.21,18687.86,18669.41,3388380184
2025-04-25,18783.12,18652.77,18797.7,18638.44,4268297597
2025-04-28,18254.02,18220.05,18351.15,18101.51,4438524793
2025-04-29,17876.07,17686.6,17896.97,17621.27,2466776028
